iso,year,migrant_stock,refugee_stock,disaster_displacement,conflict_displacement,climate_change,air_quality,rule_of_law,gov_effectiveness,corruption_control,state_legit,cpa_d_12,cpa_d_avg,gdp,hdi_value,gini,country_name,region,donor,sids,ldc
FJI,2017,NA,NA,0,0,59.11,81.21000000000001,-0.26470029999999994,0.0698404,0.3450749,3.0999999999999996,NA,NA,5.759658668999999,0.74,NA,Fiji,Oceania,0,1,0
FSM,2017,NA,NA,NA,NA,NA,57.876666666666665,-0.0229299,0.0467935,0.7213003000000001,4.5,NA,NA,2.941873325,0.616,NA,Federated States of Micronesia,Oceania,0,1,0
GEO,2017,NA,NA,0,28.8765,49.845,67.445,0.32083649999999997,0.5757036999999999,0.7407625,1.6999999999999993,NA,NA,4.327727585000001,0.799,37.9,Georgia,Central and West Asia,0,0,0
HKG,2017,NA,NA,0,0,NA,NA,1.7225279999999998,1.905391,1.618103,NA,NA,NA,44.38476858000001,0.941,NA,"Hong Kong, China",East Asia,1,0,0
IDN,2017,NA,NA,0,1.2905,67.51,66.2,-0.34967600000000004,0.03837569999999999,-0.2548542,4.9,NA,NA,3.5897155429999996,0.707,38.1,Indonesia,Southeast Asia,1,0,0
IND,2017,NA,NA,0,80.5744,55.980000000000004,16.91,-0.0012232999999999999,0.0868715,-0.2419506,5.3,NA,NA,1.816730876,0.64,NA,India,South Asia,1,0,0
JPN,2017,NA,NA,0,0,52.15,84.205,1.5706200000000001,1.619905,1.5255379999999998,8.8,NA,NA,35.91464127,0.915,NA,Japan,East Asia,1,0,0
KAZ,2017,NA,NA,0,0,54.07,79.035,-0.4140919,0.0036756999999999996,-0.8207139999999999,1.6999999999999993,NA,NA,10.75852088,0.815,27.5,Kazakhstan,Central and West Asia,1,0,0
KGZ,2017,NA,NA,0,0,45.43,72.14,-0.9245595,-0.7085057,-1.0562209999999999,2.3,NA,NA,1.1774387359999998,0.694,27.3,Kyrgyz Republic,Central and West Asia,0,0,0
KHM,2017,NA,NA,0,0,52.013333333333335,54.08,-1.053886,-0.6596310000000001,-1.289828,1.6999999999999993,NA,NA,1.289985814,0.582,NA,Cambodia,Southeast Asia,0,0,1
KIR,2017,NA,NA,NA,NA,47.676249999999996,76.12,0.47542840000000003,-0.26759720000000004,0.36310149999999997,NA,NA,NA,1.5900600669999998,NA,NA,Kiribati,Oceania,0,1,1
KOR,2017,NA,NA,0,0,54.57,53.349999999999994,1.167174,1.075108,0.4832031,5.6,NA,NA,30.307395239999998,0.912,NA,Republic of Korea,East Asia,1,0,0
LAO,2017,NA,NA,0,0,76.3125,27.910000000000004,-0.8810804,-0.3854913,-0.9369708000000001,0.9000000000000004,NA,NA,2.373597379,0.608,NA,Lao People's Democratic Republic,Southeast Asia,0,0,1
LKA,2017,NA,NA,0,4.1938,81,69.44999999999999,0.0484503,-0.1512185,-0.4532179,3.0999999999999996,NA,NA,4.067993065,0.775,NA,Sri Lanka,South Asia,0,0,0
MDV,2017,NA,NA,0,0,48.55375,89.41499999999999,-0.6224615,-0.46040820000000005,-0.7923263,1.5,NA,NA,9.437906316000001,0.731,NA,Maldives,South Asia,0,1,0
MHL,2017,NA,NA,NA,NA,NA,25.847500000000004,0.092149,-1.530098,-0.053302699999999995,NA,NA,NA,3.312175215,0.699,NA,Marshall Islands,Oceania,0,1,0
MMR,2017,NA,NA,0,63.5155,76.42833333333334,40.455,-0.9440181000000001,-1.046625,-0.565286,1.4000000000000004,NA,NA,1.3801528269999999,0.572,30.7,Myanmar,Southeast Asia,0,0,0
MNG,2017,NA,NA,NA,NA,65.53,75.495,-0.306502,-0.2675595,-0.45414499999999997,6,NA,NA,4.00083782,0.728,NA,Mongolia,East Asia,0,0,0
MYS,2017,NA,NA,0,0,53.315,72,0.49769709999999995,0.8348416999999999,0.0590311,2.3,NA,NA,10.707748299999999,0.805,NA,Malaysia,Southeast Asia,1,0,0
NPL,2017,NA,NA,0,2e-4,44.03333333333333,16.89,-0.677187,-0.8836535,-0.7522711,2.5999999999999996,NA,NA,0.9648977951999999,0.588,NA,Nepal,South Asia,0,0,1
NRU,2017,NA,NA,NA,NA,NA,NA,-0.7277977,-0.43318149999999994,-0.47128459999999994,NA,NA,NA,7.9861427,NA,NA,Nauru,Oceania,1,1,0
NZL,2017,NA,NA,0,0,69.735,97.33,1.927889,1.769038,2.2447310000000003,9.1,NA,NA,39.75826432,0.926,NA,New Zealand,Oceania,1,0,0
PAK,2017,NA,NA,0,24.9491,60.56999999999999,25.13,-0.7241798,-0.596828,-0.7796810000000001,1.9000000000000004,NA,NA,1.4495335150000002,0.55,NA,Pakistan,South Asia,0,0,0
PHL,2017,NA,NA,0,44.5268,67.76,74.875,-0.41770100000000004,-0.05469690000000001,-0.476546,3,NA,NA,3.3384415329999997,0.708,NA,Philippines,Southeast Asia,0,0,0
PLW,2017,NA,NA,NA,NA,NA,100,0.2858942,-0.22806060000000003,-0.47128459999999994,NA,NA,NA,15.21825706,0.822,NA,Palau,Oceania,0,1,0
PNG,2017,NA,NA,0,1.2423,64.015,73.4,-0.823908,-0.6654483,-0.9014523999999999,3.2,NA,NA,2.8117974649999997,0.549,NA,Papua New Guinea,Oceania,0,1,0
SGP,2017,NA,NA,NA,NA,81.53999999999999,73.395,1.827708,2.223338,2.137123,6.1,NA,NA,59.271056820000005,0.933,NA,Singapore,Southeast Asia,1,1,0
SLB,2017,NA,NA,0,0,62.1925,71,-0.2301479,-1.011195,0.09824669999999999,3.2,NA,NA,2.292133554,0.562,NA,Solomon Islands,Oceania,0,1,1
THA,2017,NA,NA,0,4.0584,50.835,47.11,0.0373115,0.3820223,-0.3881467,2.5,NA,NA,6.247992078,0.765,36.5,Thailand,Southeast Asia,1,0,0
TJK,2017,NA,NA,0,0,79.985,48.61,-1.3497379999999999,-1.1075469999999998,-1.331715,0.9000000000000004,NA,NA,1.0664067480000001,0.657,NA,Tajikistan,Central and West Asia,0,0,0
TKM,2017,NA,NA,NA,NA,87.33,86.04499999999999,-1.481706,-1.214653,-1.475602,0.3000000000000007,NA,NA,7.032457912999999,0.701,NA,Turkmenistan,Central and West Asia,0,0,0
TLS,2017,NA,NA,NA,NA,NA,71.78,-1.162094,-0.9976666999999999,-0.5433680000000001,3.0999999999999996,NA,NA,1.285139874,0.599,NA,Timor-Leste,Southeast Asia,0,1,1
TON,2017,NA,NA,NA,NA,47.505,80.08,0.2669213,-0.2221107,-0.182631,NA,NA,NA,4.717507547,0.723,NA,Tonga,Oceania,0,1,0
TUV,2017,NA,NA,NA,NA,NA,NA,0.5117167,-0.74608,0.035612,NA,NA,NA,3.349433201,NA,NA,Tuvalu,Oceania,0,1,1
TWN,2017,NA,NA,0,0,79.525,65.01,1.141149,1.266099,0.9674955,NA,NA,NA,NA,NA,NA,"Taipei,China",East Asia,1,0,0
UZB,2017,NA,NA,NA,NA,71.36,59.8,-1.106031,-0.5541742,-1.157735,0.5,NA,NA,2.943099222,0.713,NA,Uzbekistan,Central and West Asia,0,0,0
VNM,2017,NA,NA,0,0,43.05,48.980000000000004,0.0623794,0.0056701,-0.5843227,1.6999999999999993,NA,NA,2.317369069,0.696,NA,Viet Nam,Southeast Asia,0,0,0
VUT,2017,NA,NA,0,0,34.29,71.9,0.44505500000000003,-0.8916905,-0.0056426,NA,NA,NA,2.849263512,0.601,NA,Vanuatu,Oceania,0,1,0
WSM,2017,NA,NA,NA,NA,47.17,77.985,0.8020398,0.5906206,0.6232969,4.5,NA,NA,4.406635495000001,0.71,NA,Samoa,Oceania,0,1,0
AFG,2018,NA,NA,0,259.7897,33.04,44.67,-1.6640380000000001,-1.453096,-1.487624,0.9000000000000004,1.5,2.7,0.5467430101,0.509,NA,Afghanistan,South Asia,0,0,1
ARM,2018,NA,NA,0,0,49.82,53.55,-0.14945920000000001,-0.0284142,-0.34759959999999995,1.9000000000000004,NA,NA,4.051384967,0.771,34.4,Armenia,Central and West Asia,0,0,0
AUS,2018,NA,NA,0,0,48.18,100,1.715382,1.595232,1.8052139999999999,9.3,NA,NA,58.44725265,0.943,NA,Australia,Oceania,1,0,0
AZE,2018,NA,NA,0,64.3625,73.44,47.44,-0.587534,-0.158052,-0.8364835999999999,1.1999999999999993,NA,NA,5.262183804999999,0.754,NA,Azerbaijan,Central and West Asia,0,0,0
BGD,2018,NA,NA,0,42.607,46.95,4.12,-0.6409807,-0.7402486999999999,-0.8999589,2.5,3.5,3.8,1.498387892,0.625,NA,Bangladesh,South Asia,0,0,1
BRN,2018,NA,NA,NA,NA,27.42,98.76,0.6293485,1.251249,0.7959560999999999,2,NA,NA,29.802782880000002,0.836,NA,Brunei Darussalam,Southeast Asia,1,0,0
BTN,2018,NA,NA,NA,NA,43.76,36.89,0.5493638000000001,0.3601472,1.6409529999999999,6,5,5,3.0971483510000004,0.649,NA,Bhutan,South Asia,0,0,1
CHN,2018,NA,NA,0,0,68.62,14.39,-0.2028825,0.47927040000000004,-0.2679587,1.4000000000000004,NA,NA,9.619192484000001,0.755,NA,People's Republic of China,East Asia,1,0,0
FJI,2018,NA,NA,0,0,56.91,70.36,-0.1363209,0.2850353,0.3971153,3.4000000000000004,NA,NA,5.938427556000001,0.742,NA,Fiji,Oceania,0,1,0
FSM,2018,NA,NA,NA,NA,35.17,67.08,-0.0299164,-0.1060019,0.7007194999999999,4.8,3,2.8,2.9172422190000002,0.618,NA,Federated States of Micronesia,Oceania,0,1,0
GEO,2018,NA,NA,0,29.3103,48.41,54.93,0.3277741,0.611771,0.7094994000000001,2,NA,NA,4.539087522,0.805,36.4,Georgia,Central and West Asia,0,0,0
HKG,2018,NA,NA,0,0,NA,NA,1.7715,1.902525,1.675505,NA,NA,NA,45.28485959,0.946,NA,"Hong Kong, China",East Asia,1,0,0
IDN,2018,NA,NA,0,1.5902,53.43,52.04,-0.31549299999999997,0.1805828,-0.24973920000000002,5.2,NA,NA,3.732867111,0.712,37.8,Indonesia,Southeast Asia,1,0,0
IND,2018,NA,NA,0,47.9446,44.77,5.75,0.0256504,0.2842539,-0.1834787,5.6,NA,NA,1.915435271,0.642,NA,India,South Asia,1,0,0
JPN,2018,NA,NA,0,0,45.08,90.78,1.53421,1.6746009999999998,1.425326,9.1,NA,NA,36.188620029999996,0.917,NA,Japan,East Asia,1,0,0
KAZ,2018,NA,NA,0,0,47.82,68.41,-0.4295568,0.021726099999999998,-0.4953896,1.5999999999999996,NA,NA,11.05336206,0.819,27.8,Kazakhstan,Central and West Asia,1,0,0
KGZ,2018,NA,NA,0,0,32.5,59.49,-0.9044658999999999,-0.6072605999999999,-0.9493043999999999,2.5999999999999996,3.5,3.7,1.197610724,0.696,27.7,Kyrgyz Republic,Central and West Asia,0,0,0
KHM,2018,NA,NA,0,0,47.63,41.91,-1.112072,-0.5602661999999999,-1.311975,1.5,4,3.9,1.365829057,0.585,NA,Cambodia,Southeast Asia,0,0,1
KIR,2018,NA,NA,NA,NA,43.71,61.85,0.4763226,-0.2469959,0.3398819,NA,3.5,2.9,1.626041214,NA,NA,Kiribati,Oceania,0,1,1
KOR,2018,NA,NA,0,0,46.75,61.19,1.236651,1.181159,0.6063476,6.1,NA,NA,31.04065545,0.914,NA,Republic of Korea,East Asia,1,0,0
LAO,2018,NA,NA,0,0,77.39,23.37,-0.8390376,-0.6694068,-0.9758380999999999,1.0999999999999996,3.5,3.7,2.483161575,0.609,38.8,Lao People's Democratic Republic,Southeast Asia,0,0,1
LKA,2018,NA,NA,0,3.7064,70.88,69.91,0.0257045,-0.232434,-0.3320415,3.4000000000000004,NA,NA,4.157283875999999,0.779,NA,Sri Lanka,South Asia,0,0,0
MDV,2018,NA,NA,0,0,44.71,81.73,-0.5461845999999999,-0.4691004,-0.8770269,1.6999999999999993,4,3.6,9.82253964,0.734,NA,Maldives,South Asia,0,1,0
MHL,2018,NA,NA,NA,NA,NA,28.065,-0.048266199999999995,-1.485737,-0.0780323,NA,4,2.9,3.4094929119999997,0.702,NA,Marshall Islands,Oceania,0,1,0
MMR,2018,NA,NA,0,40.1168,76.26,36.57,-1.033026,-1.065393,-0.5807475999999999,1.4000000000000004,3,3,1.459643006,0.579,NA,Myanmar,Southeast Asia,0,0,0
MNG,2018,NA,NA,0,0,53.98,64.3,-0.26737859999999997,-0.22922889999999999,-0.42387759999999997,6,4,3.9,4.233972689,0.735,32.7,Mongolia,East Asia,0,0,0
MYS,2018,NA,NA,0,0,47.68,69.32,0.6233432,1.075026,0.3161213,2.5999999999999996,NA,NA,11.07557648,0.805,NA,Malaysia,Southeast Asia,1,0,0
NPL,2018,NA,NA,0,0,35.11,3.94,-0.47754179999999996,-0.8982426,-0.6708352,2.9000000000000004,3.5,3.9,1.021331877,0.596,NA,Nepal,South Asia,0,0,1
NRU,2018,NA,NA,NA,NA,NA,NA,-0.6907546999999999,-0.0789918,-0.5525866999999999,NA,2.5,2.8,8.392958084,NA,NA,Nauru,Oceania,1,1,0
NZL,2018,NA,NA,0,0,55.78,98.99,1.876398,1.669032,2.174655,9.4,NA,NA,40.30436143000001,0.928,NA,New Zealand,Oceania,1,0,0
PAK,2018,NA,NA,0,11.8996,50.79,15.69,-0.6735412,-0.6311114000000001,-0.7854260000000001,2.2,3.5,3.6,1.502891343,0.552,31.6,Pakistan,South Asia,0,0,0
PHL,2018,NA,NA,0,30.0806,54.54,62.96,-0.4749934,0.05319310000000001,-0.5422267,2.5,NA,NA,3.5009337890000003,0.711,42.3,Philippines,Southeast Asia,0,0,0
PLW,2018,NA,NA,NA,NA,NA,100,0.3066581,-0.0143339,-0.5525866999999999,NA,4,3.3,15.115367749999999,0.822,NA,Palau,Oceania,0,1,0
PNG,2018,NA,NA,0,1.244,55.36,60,-0.7689355,-0.6704651999999999,-0.8735843000000001,3.5,2,2.5,2.7491177780000005,0.549,NA,Papua New Guinea,Oceania,0,1,0
SGP,2018,NA,NA,NA,NA,67.64,58.99,1.8449950000000002,2.230585,2.1744830000000004,6.1,NA,NA,61.056584029999996,0.936,NA,Singapore,Southeast Asia,1,1,0
SLB,2018,NA,NA,0,0,63.2,60.53,-0.23280029999999996,-1.018458,0.0072425,3.5,3.5,3,2.321136002,0.564,NA,Solomon Islands,Oceania,0,1,1
THA,2018,NA,NA,0,4.0584,45.75,37.9,0.0227488,0.34788009999999997,-0.39684309999999995,2.4000000000000004,NA,NA,6.489257186,0.772,36.4,Thailand,Southeast Asia,1,0,0
TJK,2018,NA,NA,0,0,60.73,23.22,-1.278814,-1.093717,-1.405362,0.9000000000000004,3.5,3.5,1.119642848,0.661,NA,Tajikistan,Central and West Asia,0,0,0
TKM,2018,NA,NA,NA,NA,81.39,87.82,-1.465324,-1.282505,-1.499961,0.3000000000000007,NA,NA,7.349459106,0.71,NA,Turkmenistan,Central and West Asia,0,0,0
TLS,2018,NA,NA,NA,NA,45.01,64.77,-1.127586,-0.9660568000000002,-0.4615829000000001,3.5999999999999996,2.5,3.1,1.251426645,0.599,NA,Timor-Leste,Southeast Asia,0,1,1
TON,2018,NA,NA,0,0,49.38,68.96,0.384106,0.1503263,-0.0714803,NA,3.5,3.6,4.676778221,0.723,NA,Tonga,Oceania,0,1,0
TUV,2018,NA,NA,NA,NA,NA,NA,0.5117694,-0.6643420999999999,0.0284043,NA,4,3.2,3.391392093,NA,NA,Tuvalu,Oceania,0,1,1
TWN,2018,NA,NA,0,0,82.23,69.04,1.1123809999999998,1.36093,1.028268,NA,NA,NA,NA,NA,NA,"Taipei,China",East Asia,1,0,0
UZB,2018,NA,NA,NA,NA,49.18,44.79,-1.069353,-0.5473399999999999,-1.061625,0.5,4,3.7,3.047308384,0.717,NA,Uzbekistan,Central and West Asia,0,0,0
VNM,2018,NA,NA,0,0,44.62,43.2,-0.0036923999999999998,-0.0013799,-0.48073679999999996,1.6999999999999993,NA,NA,2.4567912240000003,0.7,35.7,Viet Nam,Southeast Asia,0,0,0
VUT,2018,NA,NA,0,0,28.41,61.05,0.32480679999999995,-0.4783626,-0.1547132,NA,3,3.2,2.8600124760000005,0.603,NA,Vanuatu,Oceania,0,1,0
WSM,2018,NA,NA,0,0,42.8,67.42,0.8072889,0.5919284,0.6334496000000001,4.8,4,3.8,4.335207381999999,0.709,NA,Samoa,Oceania,0,1,0
AFG,2019,14.9762,7.6146,119.8,299.3384,NA,31.185000000000002,-1.713714,-1.463065,-1.400733,1,NA,NA,0.5551389963,0.511,NA,Afghanistan,South Asia,0,0,1
ARM,2019,19.0159,1.8022,NA,NA,48.260000000000005,44.925,-0.13097999999999999,-0.0666463,-0.1782838,2.9000000000000004,NA,NA,4.350466198,0.776,29.9,Armenia,Central and West Asia,0,0,0
AUS,2019,754.927,9.6295,1.5,0,59.290000000000006,99.1,1.734473,1.571555,1.8254130000000002,9,NA,NA,58.78104666,0.944,NA,Australia,Oceania,1,0,0
AZE,2019,25.3887,0.1244,0.01,65.1458,61.019999999999996,36.17,-0.5771515,-0.1401703,-0.8379928,1,NA,NA,5.34826526,0.756,NA,Azerbaijan,Central and West Asia,0,0,0
BGD,2019,218.5613,93.2334,8.8,42.6561,41.275000000000006,12.16,-0.6363772,-0.7402849,-0.9934731,2.4000000000000004,NA,NA,1.6039536460000001,0.632,NA,Bangladesh,South Asia,0,0,1
BRN,2019,11.0641,0,NA,NA,39.16,83.58000000000001,0.6143432,1.317982,0.8022829,2.3,NA,NA,30.646109250000002,0.838,NA,Brunei Darussalam,Southeast Asia,1,0,0
BTN,2019,5.3254,0,NA,NA,34.23,30.645,0.5903586999999999,0.31243909999999997,1.61838,6.3,NA,NA,3.238060464,0.654,NA,Bhutan,South Asia,0,0,1
CHN,2019,103.0871,32.2383,22,0,57.46,20.745,-0.2746037,0.5170005999999999,-0.29511859999999995,1.3000000000000007,NA,NA,10.15541756,0.761,NA,People's Republic of China,East Asia,1,0,0
COK,2019,0.3491,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cook Islands,Oceania,0,1,0
FJI,2019,1.4038,0.0019,0.06,0,46.905,50.18,-0.0251812,0.19961779999999998,0.5589681,3.7,NA,NA,5.8690211439999995,0.743,NA,Fiji,Oceania,0,1,0
FSM,2019,0.2819,0,NA,NA,NA,48.04,0.0246855,-0.19267820000000002,0.7507071,5.1,NA,NA,2.9211458670000003,0.62,NA,Federated States of Micronesia,Oceania,0,1,0
GEO,2019,7.9035,0.2569,0,30.1216,49.254999999999995,43.015,0.3104377,0.8287399,0.7007191999999999,1.9000000000000004,NA,NA,4.773423309000001,0.812,35.9,Georgia,Central and West Asia,0,0,0
HKG,2019,294.2254,0.0103,0,0,NA,NA,1.604442,1.740746,1.6903549999999998,NA,NA,NA,44.18969253,0.949,NA,"Hong Kong, China",East Asia,1,0,0
IDN,2019,35.3135,1.3789,10.4,4.0094,53.915,39.42,-0.3424213,0.18205120000000002,-0.41603290000000004,5.5,NA,NA,3.8773829770000003,0.718,38.2,Indonesia,Southeast Asia,1,0,0
IND,2019,515.4737,20.7619,59,46.9624,44.885000000000005,9.575,-0.0304647,0.1708809,-0.25404720000000003,5.9,NA,NA,1.972757821,0.645,NA,India,South Asia,1,0,0
JPN,2019,249.8891,3.3395,8.8,0,57.29,88.34,1.538249,1.586322,1.4672,9.1,NA,NA,36.362357319999994,0.919,NA,Japan,East Asia,1,0,0
KAZ,2019,370.5556,0.0807,NA,NA,46.21,50.205,-0.43216940000000004,0.1240962,-0.30519,1.5,NA,NA,11.40276011,0.825,NA,Kazakhstan,Central and West Asia,1,0,0
KGZ,2019,20.026,0.043,0,0,37.5,43.245000000000005,-0.8861678,-0.6816201999999999,-0.9495351999999999,2.9000000000000004,NA,NA,1.2268244640000001,0.697,29.7,Kyrgyz Republic,Central and West Asia,0,0,0
KHM,2019,7.8649,0.0114,0.13,0,39.265,36.004999999999995,-0.9357082,-0.58005,-1.279862,1.3000000000000007,NA,NA,1.441179228,0.594,NA,Cambodia,Southeast Asia,0,0,1
KIR,2019,0.3022,0,NA,NA,37.955,45.525,0.7393795,-0.23881860000000002,0.3708637,NA,NA,NA,1.664511519,NA,NA,Kiribati,Oceania,0,1,1
KOR,2019,116.3655,1.1727,0.17,0,54.675,66.445,1.1942780000000002,1.376088,0.7374385,6.4,NA,NA,31.67431152,0.916,NA,Republic of Korea,East Asia,1,0,0
LAO,2019,4.8275,0,0.54,0,54.045,25.585,-0.9408555000000001,-0.7853428000000001,-1.05815,1,NA,NA,2.5792536609999996,0.613,NA,Lao People's Democratic Republic,Southeast Asia,0,0,1
LKA,2019,4.0018,0.1434,0.49,2.7327,50.94,53.855,-0.0118801,-0.1143393,-0.2891587,3.0999999999999996,NA,NA,4.2251063030000005,0.782,NA,Sri Lanka,South Asia,0,0,0
MDV,2019,6.9249,0,0,0,36.205,66.465,-0.4102152,-0.19618020000000003,-0.2628275,1.6999999999999993,NA,NA,10.197092840000002,0.74,NA,Maldives,South Asia,0,1,0
MHL,2019,0.3296,0,0,0,NA,30.2825,-0.030954500000000003,-1.4719389999999999,-0.0471655,NA,NA,NA,3.612602269,0.704,NA,Marshall Islands,Oceania,0,1,0
MMR,2019,7.5998,0,4.1,45.7313,49.230000000000004,28.634999999999998,-1.063034,-1.14944,-0.614939,1.6999999999999993,NA,NA,1.5484566300000002,0.583,NA,Myanmar,Southeast Asia,0,0,0
MNG,2019,2.1128,0,0,0,35.29,40.849999999999994,-0.2661898,-0.1954342,-0.42902920000000005,5.9,NA,NA,4.394988134,0.737,NA,Mongolia,East Asia,0,0,0
MYS,2019,343.038,15.1291,1.5,0,50.239999999999995,59.809999999999995,0.5916137,0.9974675999999999,0.2520592,3.0999999999999996,NA,NA,11.4145787,0.81,NA,Malaysia,Southeast Asia,1,0,0
NIU,2019,0.0588,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niue,Oceania,0,1,0
NPL,2019,49.0802,2.1607,2.9,0,29.405,9.27,-0.5353846999999999,-1.045521,-0.6739821,3.4000000000000004,NA,NA,1.069789098,0.602,NA,Nepal,South Asia,0,0,1
NRU,2019,0.2114,0.1092,NA,NA,NA,NA,-0.7639236999999999,-0.1297272,-0.4486384,NA,NA,NA,8.325901748,NA,NA,Nauru,Oceania,1,1,0
NZL,2019,106.8739,0.1877,0.0011,0,58.64,98.195,1.885101,1.670557,2.1701740000000003,9.4,NA,NA,40.31547098,0.931,NA,New Zealand,Oceania,1,0,0
PAK,2019,325.7978,139.6619,1.5,10.5844,50.695,12.795,-0.6674315,-0.6771356,-0.8666273000000001,2.0999999999999996,NA,NA,1.489653604,0.557,NA,Pakistan,South Asia,0,0,0
PHL,2019,21.853,0.0672,36.4,18.1815,48.67,46.68,-0.4769835,0.0520084,-0.5730505,2.8,NA,NA,3.6647906700000004,0.718,NA,Philippines,Southeast Asia,0,0,0
PLW,2019,0.5066,0,NA,NA,NA,100,0.3144668,-0.0456735,-0.4486384,NA,NA,NA,14.754603999999999,0.826,NA,Palau,Oceania,0,1,0
PNG,2019,3.1212,1.0018,1.1,1.4233,51.480000000000004,46.95,-0.8012539000000001,-0.8091748000000001,-0.9914853000000001,3.8,NA,NA,2.816718774,0.555,NA,Papua New Guinea,Oceania,0,1,0
SGP,2019,215.5653,0,NA,NA,53.92,67.94500000000001,1.8789189999999998,2.220709,2.159583,6.1,NA,NA,61.17390477000001,0.938,NA,Singapore,Southeast Asia,1,1,0
SLB,2019,0.2532,3e-4,0,0,54.1,43.765,-0.13920970000000002,-0.9993162,-0.0071937,3.8,NA,NA,2.289586843,0.567,NA,Solomon Islands,Oceania,0,1,1
THA,2019,363.5085,11.1457,0.04,4.0584,49.125,39.25,0.1031694,0.35656709999999997,-0.4113744000000001,2.2,NA,NA,6.617542821999999,0.777,34.9,Thailand,Southeast Asia,1,0,0
TJK,2019,27.4071,0.2956,0.21,0,48.815,19.21,-1.227982,-1.048751,-1.320806,1,NA,NA,1.174091716,0.668,NA,Tajikistan,Central and West Asia,0,0,0
TKM,2019,19.5127,0.0022,NA,NA,58.894999999999996,64.91,-1.415011,-1.157497,-1.510924,0.3000000000000007,NA,NA,7.692578707,0.715,NA,Turkmenistan,Central and West Asia,0,0,0
TLS,2019,0.8417,0,NA,NA,NA,49.185,-1.11124,-0.8858545,-0.3830416,3.9000000000000004,NA,NA,1.4668148210000003,0.606,NA,Timor-Leste,Southeast Asia,0,1,1
TON,2019,0.3752,0,NA,NA,52.99,54.23,0.46051899999999996,0.1606909,-0.3470466,NA,NA,NA,4.6525885869999994,0.725,NA,Tonga,Oceania,0,1,0
TUV,2019,0.0238,0,NA,NA,NA,NA,0.48232420000000004,-0.6488501,0.40901570000000004,NA,NA,NA,3.674354085,NA,NA,Tuvalu,Oceania,0,1,1
TWN,2019,NA,NA,0.06,0,72.665,61.120000000000005,1.141316,1.43642,1.052174,NA,NA,NA,NA,NA,NA,"Taipei,China",East Asia,1,0,0
UZB,2019,116.8384,0.002,NA,NA,57.540000000000006,29.895,-1.0480559999999999,-0.5141266999999999,-1.025923,0.5,NA,NA,3.161415381,0.72,NA,Uzbekistan,Central and West Asia,0,0,0
VNM,2019,7.6104,0,0.72,0,37.66,37.6,-0.0165804,0.038309699999999995,-0.5156115,1.5999999999999996,NA,NA,2.604224166,0.704,NA,Viet Nam,Southeast Asia,0,0,0
VUT,2019,0.3245,1e-4,0.01,0,30.205,44.825,0.1790091,-0.5476380999999999,-0.2589588,NA,NA,NA,2.900488144,0.609,NA,Vanuatu,Oceania,0,1,0
WSM,2019,0.4035,3e-4,NA,NA,38.9,50.41,1.0792979999999999,0.43515410000000004,0.6398520999999999,5.1,NA,NA,4.502926351,0.715,NA,Samoa,Oceania,0,1,0
AFG,2020,14.4098,7.2479,111.7,354.6858,22.2,17.7,-1.807697,-1.523115,-1.4754049999999999,1,1.5,2.8,0.5297412103,NA,NA,Afghanistan,South Asia,0,0,1
ARM,2020,19.0349,1.8158,0.27,0.08,46.7,36.3,-0.08322310000000001,-0.12423610000000002,0.031597,3.4000000000000004,NA,NA,4.021046264,NA,NA,Armenia,Central and West Asia,0,0,0
AUS,2020,768.586,15.4129,0.51,0,70.4,98.2,1.651188,1.619163,1.6651650000000002,9.3,NA,NA,58.043580659999996,NA,NA,Australia,Oceania,1,0,0
AZE,2020,25.2228,0.1288,0,73.5455,48.6,24.9,-0.6910434,-0.1702325,-1.048197,0.9000000000000004,NA,NA,5.083381639000001,NA,NA,Azerbaijan,Central and West Asia,0,0,0
BGD,2020,211.5408,85.482,34.5,42.6763,35.6,20.2,-0.5731801999999999,-0.7878783,-0.9782742,2.7,4,3.9,1.6436733099999998,NA,NA,Bangladesh,South Asia,0,0,1
BRN,2020,11.1959,NA,NA,NA,50.9,68.4,0.9311345,1.4384270000000001,1.28122,2.5999999999999996,NA,NA,30.69687715,NA,NA,Brunei Darussalam,Southeast Asia,1,0,0
BTN,2020,5.3612,NA,0,0,24.7,24.4,0.5941438,0.37318629999999997,1.648439,6.6,5,5,2.8796386190000005,NA,NA,Bhutan,South Asia,0,0,1
CHN,2020,103.9675,30.4041,15.8,0,46.3,27.1,-0.059588699999999994,0.6479592,-0.0658865,1.1999999999999993,NA,NA,10.37035929,NA,NA,People's Republic of China,East Asia,1,0,0
COK,2020,0.4579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cook Islands,Oceania,0,1,0
FJI,2020,1.4087,0.002,1.4,0,36.9,30,0.10978260000000001,0.3018749,0.6391488000000001,4,NA,NA,4.9110834709999995,NA,NA,Fiji,Oceania,0,1,0
FSM,2020,0.2832,NA,NA,NA,39,29,0.09005089999999999,-0.0826501,0.8805574,5.4,3,2.8,2.839388103,NA,NA,Federated States of Micronesia,Oceania,0,1,0
